,Finance company,Public company,Before,Operation,After,Date
12047,花旗集团,AveryDennison,买进,维持在,买进,2019-10-17
12048,摩根士丹利,蒂芙尼,中性,维持在,中性,2019-10-17
12049,花旗集团,AllyFinancialInc,买进,维持在,买进,2019-10-17
12050,摩根士丹利,SempraEnergy,中性,维持在,中性,2019-10-17
12051,摩根士丹利,NextEraEnergy,增持,维持在,增持,2019-10-17
12052,B.Riley,LimelightNetworks,买进,维持在,买进,2019-10-17
12053,B.Riley,ConturaEnergy,买进,维持在,买进,2019-10-17
12054,EvercoreISIGroup,Progressive初始,与大盘一致,定为,与大盘一致,2019-10-17
12055,摩根士丹利,EversourceEnergy,中性,维持在,中性,2019-10-17
12056,B.Riley,博地能源公司,买进,维持在,买进,2019-10-17
12057,摩根士丹利,杜克能源,中性,维持在,中性,2019-10-17
12058,B.Riley,ArchCoal,买进,维持在,买进,2019-10-17
12059,摩根士丹利,DominionEnergy,中性,维持在,中性,2019-10-17
12060,摩根大通,新东方教育科技(集团)公司,中性,上调,增持,2019-10-17
12061,B.Riley,美国铝业公司,买进,维持在,买进,2019-10-17
12062,摩根士丹利,ConsolidatedEdison,减持,维持在,减持,2019-10-17
12063,摩根士丹利,AtmosEnergy,增持,维持在,增持,2019-10-17
12064,贝雅,Netflix,中性,维持在,中性,2019-10-17
12065,CanaccordGenuity,Workday,买进,维持在,买进,2019-10-17
12066,CanaccordGenuity,SailPointTechnologies,持有,维持在,持有,2019-10-17
12067,瑞银,UnitedHealth,中性,维持在,中性,2019-10-17
12068,瑞银,UGI,买进,维持在,买进,2019-10-17
12069,瑞银,礼来公司,买进,维持在,买进,2019-10-17
12070,瑞银,JaggedPeakEnergy,中性,维持在,中性,2019-10-17
12071,SunTrustRobinsonHumphrey,TexasCapitalBancshares,持有,维持在,持有,2019-10-17
12072,SunTrustRobinsonHumphrey,KinderMorgan,买进,维持在,买进,2019-10-17
12073,瑞银,HollyEnergyPartners,中性,维持在,中性,2019-10-17
12074,美国银行,EXACTSciences,买进,维持在,买进,2019-10-17
12075,美国银行,Netflix,买进,维持在,买进,2019-10-17
12076,瑞银,CenterPointEnergy,买进,维持在,买进,2019-10-17
12077,美国银行,CSXCorp,买进,维持在,买进,2019-10-17
12078,瑞士信贷,雅培制药,强于大盘,维持在,强于大盘,2019-10-17
12079,瑞士信贷,美国联合大陆控股有限公司,强于大盘,维持在,强于大盘,2019-10-17
12080,Cowen&Co.,Netflix,强于大盘,维持在,强于大盘,2019-10-17
12081,瑞士信贷,ArcherDanielsMidland,中性,维持在,中性,2019-10-17
12082,PiperJaffray,Netflix,增持,维持在,增持,2019-10-17
12083,瑞士信贷,CSXCorp,强于大盘,维持在,强于大盘,2019-10-17
12084,瑞士信贷,Covetrus,中性,维持在,中性,2019-10-17
12085,DADavidson,NicoletBankshares,中性,维持在,中性,2019-10-17
12086,DADavidson,Comerica,中性,维持在,中性,2019-10-17
12087,Cowen&Co.,MonsterBeverage,强于大盘,下调,与大盘一致,2019-10-17
12088,Craig-Hallum,Pareteum,买进,下调,持有,2019-10-17
12089,RaymondJames,MRCGlobal,强于大盘,维持在,强于大盘,2019-10-17
12090,RaymondJames,CSXCorp,强于大盘,维持在,强于大盘,2019-10-17
12091,RaymondJames,CheesecakeFactory,强于大盘,下调,与大盘一致,2019-10-17
12092,瑞士信贷,NationalGrid,中性,上调,强于大盘,2019-10-17
12093,TDSecurities,CSXCorp,持有,维持在,持有,2019-10-17
12094,RaymondJames,CarrolsRestaurant,强于大盘,维持在,强于大盘,2019-10-17
12095,RaymondJames,西方石油公司,强烈建议买进,维持在,强烈建议买进,2019-10-17
12096,Wedbush,M/IHomes,中性,维持在,中性,2019-10-17
12097,RaymondJames,PioneerNatural,强烈建议买进,维持在,强烈建议买进,2019-10-17
12098,Wedbush,PulteGroup,中性,维持在,中性,2019-10-17
12099,Bernstein,Netflix,强于大盘,维持在,强于大盘,2019-10-17
12100,RaymondJames,EOGResources,强于大盘,维持在,强于大盘,2019-10-17
12101,Wedbush,CathayGeneralBancorp,强于大盘,维持在,强于大盘,2019-10-17
12102,Wedbush,UmpquaHoldings,中性,维持在,中性,2019-10-17
12103,富国银行,Netflix,与大盘一致,维持在,与大盘一致,2019-10-17
12104,RaymondJames,DiamondbackEnergy,强烈建议买进,维持在,强烈建议买进,2019-10-17
12105,Wedbush,Wintrust,强于大盘,维持在,强于大盘,2019-10-17
12106,RaymondJames,ConchoResources,强烈建议买进,维持在,强烈建议买进,2019-10-17
12107,Wedbush,TexasCapitalBancshares,中性,维持在,中性,2019-10-17
12108,RaymondJames,WhitingPetroleum,强烈建议买进,下调,强于大盘,2019-10-17
12109,BMOCapital,希尔顿酒店集团初始,强于大盘,定为,强于大盘,2019-10-17
12110,RaymondJames,ApacheCorp,强于大盘,维持在,强于大盘,2019-10-17
12111,瑞穗,ONEGas初始,中性,定为,中性,2019-10-17
12112,Guggenheim,Netflix,买进,维持在,买进,2019-10-17
12113,瑞穗,AtmosEnergy初始,中性,定为,中性,2019-10-17
12114,BMOCapital,HostHotels&Resorts初始,强于大盘,定为,强于大盘,2019-10-17
12115,BMOCapital,PebblebrookHotelTrust初始,与大盘一致,定为,与大盘一致,2019-10-17
12116,Stephens&Co.,RecroPharma初始,增持,定为,增持,2019-10-17
12117,BMOCapital,Marriott初始,与大盘一致,定为,与大盘一致,2019-10-17
12118,BMOCapital,ParkHotels&Resorts初始,与大盘一致,定为,与大盘一致,2019-10-17
12119,B.Riley,NGMBiopharmaceuticals初始,买进,定为,买进,2019-10-17
12120,汇丰,AzurePowerGlobal初始,买进,定为,买进,2019-10-17
12121,加皇资本市场,亿滋国际初始,强于大盘,定为,强于大盘,2019-10-17
12122,BMOCapital,IBM,与大盘一致,维持在,与大盘一致,2019-10-17
12123,Wedbush,IBM,中性,维持在,中性,2019-10-17
12124,Stephens&Co.,AvidBioservices初始,增持,定为,增持,2019-10-17
12125,EvercoreISIGroup,好事达公司初始,与大盘一致,定为,与大盘一致,2019-10-17
12126,野村证券,IBM,买进,维持在,买进,2019-10-17
12127,BMOCapital,ColumbiaPropertyTrust,强于大盘,下调,与大盘一致,2019-10-17
12128,巴克莱,苹果公司,中性,维持在,中性,2019-10-17
12129,JanneyCapital,PreferredBkLosAngeles,买进,下调,中性,2019-10-17
12130,野村证券,Netflix,中性,维持在,中性,2019-10-17
12131,麦格理,Netflix,强于大盘,下调,中性,2019-10-17
12132,高盛,PatternEnergyGroup,买进,下调,中性,2019-10-17
12133,美国富瑞金融集团,XeniaHotels&Resorts,买进,下调,持有,2019-10-17
12134,StifelNicolaus,ScorpioTankers,买进,下调,持有,2019-10-17
12135,PiperJaffray,Comerica,增持,下调,中性,2019-10-17
12136,LongbowResearch,宾士域,买进,下调,中性,2019-10-17
12137,StifelNicolaus,ArdmoreShipping,买进,下调,持有,2019-10-17
12138,EvercoreISIGroup,HartfordFinancial,与大盘一致,上调,强于大盘,2019-10-17
12139,高盛,ContainerStoreGroup,卖出,上调,中性,2019-10-17
12140,巴克莱,CirrusLogic,减持,上调,中性,2019-10-17
12141,摩根大通,OlinCorp,增持,下调,中性,2019-10-17
12142,摩根大通,Comerica,中性,下调,减持,2019-10-17
12143,"Keefe,Bruyette&Woods",FirstHorizon,强于大盘,下调,与大盘一致,2019-10-17
12144,Cowen&Co.,BostonBeer,与大盘一致,上调,强于大盘,2019-10-17
12145,ImperialCapital,ExtractionOil&Gas,强于大盘,下调,弱于大盘,2019-10-17
12146,KeyBanc,VMware,增持,维持在,增持,2019-10-17
12147,KeyBanc,思科,增持,维持在,增持,2019-10-17
12148,大和资本,华住集团,弱于大盘,下调,卖出,2019-10-17
12149,野村证券,安踏体育,中性,上调,买进,2019-10-17
12150,摩根士丹利,Yext,减持,维持在,减持,2019-10-17
12151,摩根士丹利,Workiva,减持,维持在,减持,2019-10-17
12152,摩根士丹利,LiveRampHoldings,增持,维持在,增持,2019-10-17
12153,摩根士丹利,PagerDuty,中性,维持在,中性,2019-10-17
12154,奥多比下跌3.6%，花旗,,奥多比下跌3.6%，花旗将评级,下调,中性,2019-10-16
12155,大和资本,华住酒店集团,弱于大盘,下调,卖出,2019-10-16
12156,瑞士信贷,强生公司,强于大盘,维持在,强于大盘,2019-10-16
12157,瑞士信贷,TransDigm,强于大盘,维持在,强于大盘,2019-10-16
12158,花旗集团,UnitedHealth,买进,维持在,买进,2019-10-16
12159,摩根士丹利,SlackTechnologies,中性,维持在,中性,2019-10-16
12160,花旗集团,嘉信理财集团,中性,维持在,中性,2019-10-16
12161,花旗集团,FirstRepublicBank,买进,维持在,买进,2019-10-16
12162,花旗集团,达美乐披萨,中性,维持在,中性,2019-10-16
12163,瑞银,IAC/InterActive,买进,维持在,买进,2019-10-16
12164,瑞银,SleepNumber,卖出,维持在,卖出,2019-10-16
12165,瑞银,嘉信理财集团,卖出,维持在,卖出,2019-10-16
12166,瑞银,摩根大通摩根大通公司,买进,维持在,买进,2019-10-16
12167,瑞银,JBHunt,中性,维持在,中性,2019-10-16
12168,花旗集团,中国电信股份有限公司(简称∶中国电信),中性,上调,买进,2019-10-16
12169,瑞银,EdwardsLifesciences,中性,维持在,中性,2019-10-16
12170,富国银行,强生公司,强于大盘,维持在,强于大盘,2019-10-16
12171,PiperJaffray,SleepNumber,中性,维持在,中性,2019-10-16
12172,瑞银,ForescoutTechnologies,中性,维持在,中性,2019-10-16
12173,摩根大通,iRobot,中性,维持在,中性,2019-10-16
12174,摩根大通,捷普科技,增持,维持在,增持,2019-10-16
12175,Stifel,ReataPharmaceuticals,买进,维持在,买进,2019-10-16
12176,摩根士丹利,VMware,中性,维持在,中性,2019-10-16
12177,摩根士丹利,MongoDB,中性,维持在,中性,2019-10-16
12178,BMOCapital,富国银行,与大盘一致,维持在,与大盘一致,2019-10-16
12179,摩根士丹利,摩根大通摩根大通公司,增持,维持在,增持,2019-10-16
12180,摩根士丹利,JBHunt,中性,维持在,中性,2019-10-16
12181,RaymondJames,Aarons,强烈建议买进,维持在,强烈建议买进,2019-10-16
12182,摩根士丹利,IllinoisToolWorks,减持,维持在,减持,2019-10-16
12183,Oppenheimer,XPOLogistics,强于大盘,维持在,强于大盘,2019-10-16
12184,摩根士丹利,CrownHoldings,中性,维持在,中性,2019-10-16
12185,Oppenheimer,高盛,强于大盘,维持在,强于大盘,2019-10-16
12186,摩根士丹利,贝莱德,增持,维持在,增持,2019-10-16
12187,SunTrustRobinsonHumphrey,VulcanMaterials,买进,维持在,买进,2019-10-16
12188,BMOCapital,高盛,与大盘一致,维持在,与大盘一致,2019-10-16
12189,SunTrustRobinsonHumphrey,MartinMarietta,买进,维持在,买进,2019-10-16
12190,加皇资本市场,Workday,强于大盘,维持在,强于大盘,2019-10-16
12191,SunTrustRobinsonHumphrey,MarriottVacations,买进,维持在,买进,2019-10-16
12192,SunTrustRobinsonHumphrey,JaggedPeakEnergy,买进,维持在,买进,2019-10-16
12193,BMOCapital,FirstRepublicBank,与大盘一致,维持在,与大盘一致,2019-10-16
12194,SunTrustRobinsonHumphrey,HiltonGrandVacations,买进,维持在,买进,2019-10-16
12195,SunTrustRobinsonHumphrey,CentennialResourceDevt,买进,维持在,买进,2019-10-16
12196,SunTrustRobinsonHumphrey,EarthstoneEnergy,买进,维持在,买进,2019-10-16
12197,Craig-Hallum,AvidBioservices初始,买进,定为,买进,2019-10-16
12198,SunTrustRobinsonHumphrey,DiamondbackEnergy,买进,维持在,买进,2019-10-16
12199,NorthcoastResearch,开市客,买进,下调,中性,2019-10-16
12200,摩根士丹利,ServiceNow,增持,下调,中性,2019-10-16
12201,SunTrustRobinsonHumphrey,Ameren,持有,维持在,持有,2019-10-16
12202,Buckingham,Lear,中性,维持在,中性,2019-10-16
12203,Buckingham,CooperStandardHoldings,买进,下调,中性,2019-10-16
12204,Oppenheimer,伊顿公司,一致,上调,强于大盘,2019-10-16
12205,Stephens&Co.,BMCStockHoldings,中性,上调,增持,2019-10-16
12206,Stephens&Co.,BuildersFirstSource,中性,上调,增持,2019-10-16
12207,Berenberg,RayonierAdvdMaterials,买进,下调,持有,2019-10-16
12208,SunTrustRobinsonHumphrey,ConchoResources,买进,下调,持有,2019-10-16
12209,贝雅,摩根大通摩根大通公司,中性,维持在,中性,2019-10-16
12210,富国银行,OlinCorp初始,与大盘一致,定为,与大盘一致,2019-10-16
12211,B.Riley,QuantumCorp初始,买进,定为,买进,2019-10-16
12212,DADavidson,LifetimeBrands初始,中性,定为,中性,2019-10-16
12213,B.Riley,DonnelleyFinclSolutions初始,买进,定为,买进,2019-10-16
12214,Guggenheim,Lear初始,中性,定为,中性,2019-10-16
12215,Guggenheim,BorgWarner初始,中性,定为,中性,2019-10-16
12216,瑞穗,Exelon,中性,维持在,中性,2019-10-16
12217,Wedbush,Zendesk,强于大盘,维持在,强于大盘,2019-10-16
12218,Wedbush,DocuSign,强于大盘,维持在,强于大盘,2019-10-16
12219,Guggenheim,Visteon初始,中性,定为,中性,2019-10-16
12220,Wedbush,SleepNumber,中性,维持在,中性,2019-10-16
12221,Guggenheim,Veoneer初始,中性,定为,中性,2019-10-16
12222,Guggenheim,Gentex初始,买进,定为,买进,2019-10-16
12223,富国银行,亨斯迈初始,强于大盘,定为,强于大盘,2019-10-16
12224,富国银行,WRGrace初始,与大盘一致,定为,与大盘一致,2019-10-16
12225,富国银行,空气产品公司初始,与大盘一致,定为,与大盘一致,2019-10-16
12226,富国银行,WestlakeChemical初始,与大盘一致,定为,与大盘一致,2019-10-16
12227,Guggenheim,AxsomeTherapeutics初始,买进,定为,买进,2019-10-16
12228,富国银行,PolyOne初始,与大盘一致,定为,与大盘一致,2019-10-16
12229,富国银行,赫氏公司初始,与大盘一致,定为,与大盘一致,2019-10-16
12230,富国银行,IntlFlavors&Fragrances初始,与大盘一致,定为,与大盘一致,2019-10-16
12231,富国银行,亚什兰全球控股公司初始,强于大盘,定为,强于大盘,2019-10-16
12232,JMPSecurities,PalomarHoldings初始,强于大盘,定为,强于大盘,2019-10-16
12233,Bernstein,AlticeUSA初始,强于大盘,定为,强于大盘,2019-10-16
12234,美国银行,Wabtec初始,弱于大盘,定为,弱于大盘,2019-10-16
12235,富国银行,艾仕得涂料系统初始,与大盘一致,定为,与大盘一致,2019-10-16
12236,花旗集团,InovalonHoldings初始,买进,定为,买进,2019-10-16
12237,Bernstein,DISHNetwork初始,弱于大盘,定为,弱于大盘,2019-10-16
12238,Bernstein,美国电话电报公司初始,与大盘一致,定为,与大盘一致,2019-10-16
12239,富国银行,Albemarle初始,与大盘一致,定为,与大盘一致,2019-10-16
12240,富国银行,FMCCorporation初始,强于大盘,定为,强于大盘,2019-10-16
12241,富国银行,RPMInternational初始,强于大盘,定为,强于大盘,2019-10-16
12242,富国银行,PPG工业公司初始,强于大盘,定为,强于大盘,2019-10-16
12243,Bernstein,Verizon初始,与大盘一致,定为,与大盘一致,2019-10-16
12244,富国银行,塞拉尼斯初始,强于大盘,定为,强于大盘,2019-10-16
12245,Oppenheimer,ChromaDex初始,强于大盘,定为,强于大盘,2019-10-16
12246,Bernstein,康卡斯特初始,与大盘一致,定为,与大盘一致,2019-10-16
12247,富国银行,伊士曼化工公司初始,强于大盘,定为,强于大盘,2019-10-16
12248,富国银行,FerroCorp初始,与大盘一致,定为,与大盘一致,2019-10-16
12249,瑞穗,AssemblyBiosciences初始,买进,定为,买进,2019-10-16
12250,Bernstein,T-MobileUS初始,强于大盘,定为,强于大盘,2019-10-16
12251,GuggenheimSecurities,Aptiv初始,买进,定为,买进,2019-10-16
12252,富国银行,Ingevity初始,强于大盘,定为,强于大盘,2019-10-16
12253,Stephens&Co.,ExtractionOil&Gas,增持,下调,中性,2019-10-16
12254,贝雅,AcuityBrands,强于大盘,下调,中性,2019-10-16
12255,花旗集团,奥多比公司,买进,下调,中性,2019-10-16
12256,AtlanticEquities,强生公司,减持,上调,中性,2019-10-16
12257,PiperJaffray,AeroVironment,中性,上调,增持,2019-10-16
12258,RaymondJames,PureStorage,与大盘一致,上调,强于大盘,2019-10-16
12259,贝雅,CabotCorp,强于大盘,下调,中性,2019-10-16
12260,EvercoreISIGroup,FoundationBuildingMatls,与大盘一致,上调,强于大盘,2019-10-16
12261,贝雅,FMCCorporation,中性,上调,强于大盘,2019-10-16
12262,ImperialCapital,MosaicAcquisition初始,强于大盘,定为,强于大盘,2019-10-16
12263,KeyBanc,ChipotleMexican,增持,维持在,增持,2019-10-16
12264,KeyBanc,阿里巴巴集团,增持,维持在,增持,2019-10-16
12265,花旗投资研究,杰瑞股份首次,买进,定为,买进,2019-10-16
12266,交银国际,中国天伦燃气,买进,下调,中性,2019-10-16
12267,Cascend,Nvidia,买进,维持在,买进,2019-10-16
12268,ClevelandResearch,奥多比公司初始,中性,定为,中性,2019-10-15
12269,CiBC,ImperialOil,弱于大盘,上调,中性,2019-10-15
12270,美国富瑞金融集团,ReataPharmaceuticals,买进,维持在,买进,2019-10-15
12271,Arete,Snap,中性,上调,买进,2019-10-15
12272,花旗集团,罗克韦尔自动化公司,中性,维持在,中性,2019-10-15
12273,花旗集团,ReataPharmaceuticals,买进,维持在,买进,2019-10-15
12274,SunTrustRobinsonHumphrey,SummitMidstreamPartners,持有,维持在,持有,2019-10-15
12275,SunTrustRobinsonHumphrey,Semgroup,持有,维持在,持有,2019-10-15
12276,Sidoti&Co.,Ducommun,中性,维持在,中性,2019-10-15
12277,TDSecurities,ParsleyEnergy,买进,维持在,买进,2019-10-15
12278,Stephens&Co.,MurphyUSA,中性,上调,增持,2019-10-15
12279,BMOCapital,NewRelic,强于大盘,维持在,强于大盘,2019-10-15
12280,瑞士信贷,Arconic,强于大盘,维持在,强于大盘,2019-10-15
12281,富国银行,SpectrumBrands,与大盘一致,维持在,与大盘一致,2019-10-15
12282,富国银行,REVGroup,与大盘一致,维持在,与大盘一致,2019-10-15
12283,富国银行,ParsleyEnergy,强于大盘,维持在,强于大盘,2019-10-15
12284,富国银行,Owens-Illinois,强于大盘,维持在,强于大盘,2019-10-15
12285,富国银行,MonsterBeverage,与大盘一致,维持在,与大盘一致,2019-10-15
12286,富国银行,金佰利,与大盘一致,维持在,与大盘一致,2019-10-15
12287,富国银行,KimbellRoyaltyPartners,强于大盘,维持在,强于大盘,2019-10-15
