,Finance company,Public company,Before,Operation,After,Date
9933,瑞士信贷,UplandSoftware,48.00美元,定为,48.00美元,2019-11-06
9934,Needham,Inogen,90.00美元,定为,90.00美元,2019-11-06
9935,TDSecurities,MaxarTechnologies,9.50美元,上调,15.00美元,2019-11-06
9936,富国银行,MicrochipTech,115.00美元,下调,110.00美元,2019-11-06
9937,富国银行,JackHenry&Associates,160.00美元,上调,165.00美元,2019-11-06
9938,富国银行,IntlFlavors&Fragrances,125.00美元,上调,135.00美元,2019-11-06
9939,富国银行,CrownHoldings,75.00美元,上调,85.00美元,2019-11-06
9940,富国银行,BlackHillsCorp,80.00美元,下调,78.00美元,2019-11-06
9941,富国银行,BectonDickinson,290.00美元,下调,285.00美元,2019-11-06
9942,RaymondJames,ZimmerBiometHoldings,150.00美元,上调,160.00美元,2019-11-06
9943,RaymondJames,Rapid7,76.00美元,下调,69.00美元,2019-11-06
9944,RaymondJames,QTSRealtyTrust,50.00美元,上调,58.00美元,2019-11-06
9945,RaymondJames,Insulet,135.00美元,上调,158.00美元,2019-11-06
9946,RaymondJames,HubSpot,210.00美元,下调,200.00美元,2019-11-06
9947,RaymondJames,Avalara,100.00美元,下调,95.00美元,2019-11-06
9948,RaymondJames,Alarm.ComHoldings,77.00美元,下调,65.00美元,2019-11-06
9949,RaymondJames,AddusHomeCare,92.00美元,上调,95.00美元,2019-11-06
9950,H.C.Wainwright,Exicure,8.00美元,定为,8.00美元,2019-11-06
9951,瑞银,HubSpot,186.00美元,下调,168.00美元,2019-11-06
9952,瑞银,华特迪士尼公司,165.00美元,下调,155.00美元,2019-11-06
9953,RaymondJames,UnderArmour,30.00美元,定为,30.00美元,2019-11-06
9954,瑞银,安信龙公司,154.00美元,下调,152.00美元,2019-11-06
9955,瑞银,ZimmerBiometHoldings,158.00美元,上调,165.00美元,2019-11-06
9956,瑞穗,信诺保险,180.00美元,上调,205.00美元,2019-11-06
9957,瑞银,FidelityNational,139.00美元,上调,140.00美元,2019-11-06
9958,TDSecurities,AlticeUSA,33.00美元,下调,32.00美元,2019-11-06
9959,瑞穗Securities,TenetHealthcare,30.00美元,上调,33.00美元,2019-11-06
9960,BMOCapital,CrownHoldings,72.00美元,上调,85.00美元,2019-11-06
9961,瑞士信贷,RegeneronPharma,310.00美元,上调,340.00美元,2019-11-06
9962,BMOCapital,NewRelic,71.00美元,下调,68.00美元,2019-11-06
9963,加皇资本市场,ZimmerBiometHoldings,145.00美元,上调,155.00美元,2019-11-06
9964,PiperJaffray,EvolentHealth,10.00美元,上调,12.00美元,2019-11-06
9965,美国银行,VishayIntertechnology,17.00美元,定为,17.00美元,2019-11-06
9966,花旗集团,ArtisanPartnersAsset,26.00美元,上调,33.00美元,2019-11-06
9967,RaymondJames,耐克公司,100.00美元,定为,100.00美元,2019-11-06
9968,"Keefe,Bruyette&Woods",保德信金融集团,107.00美元,下调,102.00美元,2019-11-06
9969,CanaccordGenuity,GlobalBloodTherapeutics,50.00美元,定为,50.00美元,2019-11-06
9970,Berenberg,InspireMedicalSystems,46.00美元,上调,51.00美元,2019-11-06
9971,瑞士信贷,Datadog,40.00美元,定为,40.00美元,2019-11-06
9972,BTIGResearch,PaciraBioSciences,56.00美元,定为,56.00美元,2019-11-06
9973,德银,道富银行,64.00美元,上调,81.00美元,2019-11-06
9974,Berenberg,美国宣伟涂料,600.00美元,定为,600.00美元,2019-11-06
9975,ChardanCapital,RocketPharmaceuticals,30.00美元,定为,30.00美元,2019-11-06
9976,Berenberg,PPG工业公司,150.00美元,定为,150.00美元,2019-11-06
9977,摩根大通,美盛公司,24.00美元,下调,20.00美元,2019-11-06
9978,贝雅,KeyCorp,19.00美元,定为,19.00美元,2019-11-06
9979,RaymondJames,FootLocker,70.00美元,定为,70.00美元,2019-11-06
9980,富国银行,FateTherapeutics,24.00美元,下调,16.00美元,2019-11-06
9981,摩根大通,CabotCorp,40.00美元,上调,45.00美元,2019-11-06
9982,德银,贝莱德,465.00美元,上调,543.00美元,2019-11-06
9983,巴克莱,AlticeUSA,33.00美元,下调,31.00美元,2019-11-06
9984,KeyBanc,AvanosMedical,51.00美元,下调,48.00美元,2019-11-06
9985,KeyBanc,CallawayGolf,23.00美元,上调,25.00美元,2019-11-06
9986,KeyBanc,Acushnet,27.00美元,上调,33.00美元,2019-11-06
9987,KeyBanc,拼多多,40.00美元,上调,52.00美元,2019-11-06
9988,美国富瑞金融集团,申洲国际集团控股有限公司,126.00港元,定为,126.00港元,2019-11-06
9989,美国富瑞金融集团,李宁,32.00港元,定为,32.00港元,2019-11-06
9990,美国富瑞金融集团,滔搏,12.00港元,定为,12.00港元,2019-11-06
9991,大和资本,铠胜,,上调,新台币58元,2019-11-06
9992,CanaccordGenuity,Neurocrine,120.00美元,上调,122.00美元,2019-11-06
9993,CanaccordGenuity,KaryopharmTherapeutics,15.00美元,上调,18.00美元,2019-11-06
9994,CanaccordGenuity,EverQuote,25.00美元,上调,34.00美元,2019-11-06
9995,CanaccordGenuity,Everbridge,105.00美元,下调,90.00美元,2019-11-06
9996,DADavidson,Cohu,19.00美元,上调,25.00美元,2019-11-05
9997,SunTrustRobinsonHumphrey,RingCentral,163.00美元,上调,192.00美元,2019-11-05
9998,Craig-Hallum,RingCentral,150.00美元,上调,175.00美元,2019-11-05
9999,SVBLeerink,Sysco,23.00美元,下调,15.00美元,2019-11-05
10000,H.C.Wainwright,KaryopharmTherapeutics,32.00美元,上调,36.00美元,2019-11-05
10001,WolfeResearch,ArQule,17.00美元,定为,17.00美元,2019-11-05
10002,DADavidson,优步,44.00美元,下调,35.00美元,2019-11-05
10003,DADavidson,EuronetWorldwide,168.00美元,上调,174.00美元,2019-11-05
10004,花旗集团,Chegg,43.00美元,下调,38.50美元,2019-11-05
10005,Rosenblatt,Roku,134.00美元,上调,159.00美元,2019-11-05
10006,Sidoti&Co.,DouglasDynamics,55.00美元,上调,61.00美元,2019-11-05
10007,ArgusResearch,CharterCommunications,440.00美元,上调,525.00美元,2019-11-05
10008,ArgusResearch,EquityResidential,92.00美元,上调,96.00美元,2019-11-05
10009,摩根士丹利,ShakeShack,84.00美元,下调,76.00美元,2019-11-05
10010,摩根士丹利,RingCentral,140.00美元,上调,170.00美元,2019-11-05
10011,摩根士丹利,保德信金融集团,108.00美元,下调,106.00美元,2019-11-05
10012,摩根士丹利,FirstEnergy,50.00美元,下调,49.00美元,2019-11-05
10013,花旗集团,UnderArmour,29.00美元,下调,26.00美元,2019-11-05
10014,TDSecurities,PioneerNatural,140.00美元,上调,145.00美元,2019-11-05
10015,贝雅,RegalBeloit,83.00美元,上调,93.00美元,2019-11-05
10016,贝雅,Itron,80.00美元,上调,86.00美元,2019-11-05
10017,贝雅,TandemDiabetesCare,81.00美元,下调,71.00美元,2019-11-05
10018,贝雅,TenetHealthcare,27.00美元,上调,30.00美元,2019-11-05
10019,摩根士丹利,优步,53.00美元,上调,55.00美元,2019-11-05
10020,贝雅,IovanceBiotherapeutics,56.00美元,上调,60.00美元,2019-11-05
10021,Stephens&Co.,WescoInternational,56.00美元,上调,63.00美元,2019-11-05
10022,Stephens&Co.,InstalledBuilding,61.00美元,上调,71.00美元,2019-11-05
10023,Stephens&Co.,CreditAcceptance,495.00美元,下调,290.00美元,2019-11-05
10024,Stephens&Co.,费埃哲公司,336.00美元,上调,352.00美元,2019-11-05
10025,富国银行,SS&CTechnologies,80.00美元,下调,72.00美元,2019-11-05
10026,瑞银,高露洁棕榄,82.00美元,下调,80.00美元,2019-11-05
10027,富国银行,家得宝,250.00美元,上调,260.00美元,2019-11-05
10028,富国银行,RealRealInc.,23.00美元,上调,29.00美元,2019-11-05
10029,瑞银,信诺保险,214.00美元,上调,222.00美元,2019-11-05
10030,富国银行,Lowe's,125.00美元,上调,130.00美元,2019-11-05
10031,富国银行,Diodes,55.00美元,下调,53.00美元,2019-11-05
10032,富国银行,ConsolidatedEdison,95.00美元,下调,94.00美元,2019-11-05
10033,富国银行,AptarGroup,120.00美元,下调,115.00美元,2019-11-05
10034,富国银行,奥多比公司,275.00美元,上调,285.00美元,2019-11-05
10035,H.C.Wainwright,aTyrPharma,8.00美元,定为,8.00美元,2019-11-05
10036,富国银行,Acushnet,25.00美元,上调,28.00美元,2019-11-05
10037,H.C.Wainwright,PDSBiotechnology,7.00美元,定为,7.00美元,2019-11-05
10038,Wedbush,ShakeShack,84.00美元,下调,75.00美元,2019-11-05
10039,Wedbush,UnderArmour,23.00美元,下调,20.00美元,2019-11-05
10040,Wedbush,FirstRepublicBank,114.00美元,上调,119.00美元,2019-11-05
10041,花旗集团,Polaris,111.00美元,上调,114.00美元,2019-11-05
10042,花旗集团,Oshkosh,85.00美元,上调,100.00美元,2019-11-05
10043,巴克莱,优步,50.00美元,下调,40.00美元,2019-11-05
10044,巴克莱,ShakeShack,70.00美元,下调,66.00美元,2019-11-05
10045,巴克莱,RegalBeloit,74.00美元,上调,90.00美元,2019-11-05
10046,巴克莱,FirstCash,110.00美元,下调,100.00美元,2019-11-05
10047,花旗集团,McDermottInternational,2.00美元,下调,1.60美元,2019-11-05
10048,巴克莱,奥多比公司,325.00美元,上调,330.00美元,2019-11-05
10049,花旗集团,泛林集团,282.00美元,上调,330.00美元,2019-11-05
10050,Wedbush,优步,58.00美元,下调,45.00美元,2019-11-05
10051,花旗集团,康明斯公司,175.00美元,上调,200.00美元,2019-11-05
10052,加皇资本市场,优步,62.00美元,上调,64.00美元,2019-11-05
10053,花旗集团,信诺保险,203.00美元,上调,221.00美元,2019-11-05
10054,H.C.Wainwright,SperoTherapeutics,28.00美元,上调,35.00美元,2019-11-05
10055,摩根大通,DominionEnergy,86.00美元,下调,85.00美元,2019-11-05
10056,摩根大通,保德信金融集团,115.00美元,下调,110.00美元,2019-11-05
10057,摩根大通,ShakeShack,69.00美元,下调,63.00美元,2019-11-05
10058,摩根大通,Splunk,130.00美元,上调,140.00美元,2019-11-05
10059,摩根大通,FirstRepublicBank,118.00美元,上调,125.00美元,2019-11-05
10060,摩根大通,奥多比公司,318.00美元,上调,322.00美元,2019-11-05
10061,花旗集团,BostonProperties,131.00美元,上调,134.00美元,2019-11-05
10062,瑞士信贷,Everbridge,100.00美元,下调,90.00美元,2019-11-05
10063,花旗集团,AvalonBay,210.00美元,上调,220.00美元,2019-11-05
10064,花旗集团,AgiosPharmaceuticals,80.00美元,下调,64.00美元,2019-11-05
10065,瑞士信贷,ApolloGlobalManagement,45.00美元,上调,54.00美元,2019-11-05
10066,瑞士信贷,Sysco,79.00美元,上调,89.00美元,2019-11-05
10067,花旗集团,奥多比公司,313.00美元,上调,321.00美元,2019-11-05
10068,瑞士信贷,UnderArmour,25.00美元,下调,20.00美元,2019-11-05
10069,瑞士信贷,思科,50.00美元,下调,49.00美元,2019-11-05
10070,瑞士信贷,ConsolidatedEdison,90.00美元,下调,89.00美元,2019-11-05
10071,RaymondJames,T-MobileUS,95.00美元,下调,94.00美元,2019-11-05
10072,JMPSecurities,DecipheraPharmaceuticals,45.00美元,上调,54.00美元,2019-11-05
10073,RaymondJames,RingCentral,175.00美元,上调,190.00美元,2019-11-05
10074,RaymondJames,EverQuote,20.00美元,上调,30.00美元,2019-11-05
10075,RaymondJames,ArborRealtyTrust,14.50美元,上调,15.50美元,2019-11-05
10076,Rosenblatt,AppliedOptoelectronics,13.00美元,定为,13.00美元,2019-11-05
10077,RaymondJames,HBTFinancial,18.00美元,定为,18.00美元,2019-11-05
10078,美国银行,EverQuote,35.00美元,定为,35.00美元,2019-11-05
10079,瑞银,TCPipeLines,39.00美元,上调,44.00美元,2019-11-05
10080,美国银行,FirstHorizon,20.00美元,定为,20.00美元,2019-11-05
10081,CantorFitzgerald,安进公司,230.00美元,上调,255.00美元,2019-11-05
10082,Stephens&Co.,RubiconProject,12.00美元,定为,12.00美元,2019-11-05
10083,Stephens&Co.,Skywest,75.00美元,定为,75.00美元,2019-11-05
10084,Stephens&Co.,Telaria,11.00美元,定为,11.00美元,2019-11-05
10085,巴克莱,VirBiotechnology,25.00美元,定为,25.00美元,2019-11-05
10086,高盛,VirBiotechnology,37.00美元,定为,37.00美元,2019-11-05
10087,JMPSecurities,EverQuote,20.00美元,上调,35.00美元,2019-11-05
10088,富国银行,保德信金融集团,92.00美元,定为,92.00美元,2019-11-05
10089,摩根大通,VirBiotechnology,25.00美元,定为,25.00美元,2019-11-05
10090,摩根大通,HBTFinancial,17.00美元,定为,17.00美元,2019-11-05
10091,加皇资本市场,PatternEnergyGroup,28.00美元,下调,26.75美元,2019-11-05
10092,高盛,UnderArmour,33.00美元,下调,26.00美元,2019-11-05
10093,B.Riley,NationalCineMedia,9.75美元,下调,8.50美元,2019-11-05
10094,巴克莱,HalozymeTherapeutics,17.00美元,下调,16.00美元,2019-11-05
10095,"Keefe,Bruyette&Woods",HeritageInsurance,17.00美元,下调,16.00美元,2019-11-05
10096,贝雅,UnderArmour,31.00美元,下调,20.00美元,2019-11-05
10097,PiperJaffray,FulgentGenetics,9.50美元,上调,12.30美元,2019-11-05
10098,巴克莱,AmericanAxle,12.00美元,定为,12.00美元,2019-11-05
10099,德银,AECOM,44.00美元,上调,49.00美元,2019-11-05
10100,Bernstein,BeyondMeat,106.00美元,定为,106.00美元,2019-11-05
10101,KeyBanc,UnderArmour,30.00美元,下调,23.00美元,2019-11-05
10102,KeyBanc,PrimorisServices,28.00美元,下调,27.00美元,2019-11-05
10103,KeyBanc,BrixmorPropertyGroup,22.00美元,上调,24.00美元,2019-11-05
10104,瑞银,戴姆勒,54欧元,下调,52欧元,2019-11-05
10105,德银,Ryanair,12.50欧元,上调,13.50欧元,2019-11-05
10106,Berenberg,汇丰,700便士,下调,490便士,2019-11-05
10107,大和,中集安瑞科,10.60港元,下调,6.70港元,2019-11-05
10108,美国富瑞金融集团,瑞声科技,40.00港元,上调,48.00港元,2019-11-05
10109,招银国际,波司登,,上调,4.83港元,2019-11-05
10110,交银国际,搜狐公司,10.20美元,上调,11.80美元,2019-11-05
10111,美国富瑞金融集团,青岛啤酒股份A股,,定为,人民币56.00元,2019-11-05
10112,美国富瑞金融集团,青岛啤酒股份,63.00港元,定为,63.00港元,2019-11-05
10113,花旗投资研究,亿丰综合工业,,上调,新台币340元,2019-11-05
10114,美国富瑞金融集团,华润啤酒,48.00港元,定为,48.00港元,2019-11-05
10115,美国富瑞金融集团,百威亚太,38.00港元,定为,38.00港元,2019-11-05
10116,大和资本,H&H国际控股,54港元,下调,47港元,2019-11-05
10117,大和资本,中国海洋石油,12.50港元,上调,12.90港元,2019-11-05
10118,Benchmark,哥伦比亚广播公司,68.00美元,下调,61.00美元,2019-11-05
10119,Benchmark,AxcelisTechnologies,23.00美元,上调,24.00美元,2019-11-05
10120,FBNSecurities,Equinix,550.00美元,上调,625.00美元,2019-11-05
10121,美国银行,OlinCorp,23.00美元,下调,22.00美元,2019-11-05
10122,德银,AMCNetworks,60.00美元,下调,49.00美元,2019-11-04
10123,野村证券,阿里巴巴集团,215.00美元,上调,221.00美元,2019-11-04
10124,野村证券,InstalledBuilding,61.00美元,上调,65.00美元,2019-11-04
10125,SunTrustRobinsonHumphrey,ArrowElectronics,70.00美元,上调,84.00美元,2019-11-04
10126,CanaccordGenuity,SolarEdgeTechnologies,78.00美元,上调,88.00美元,2019-11-04
10127,NorthlandSecurities,AspenGroup,10.00美元,定为,10.00美元,2019-11-04
10128,DADavidson,PrestigeConsumerHlthcr,31.00美元,上调,32.00美元,2019-11-04
10129,DADavidson,MasTec,70.00美元,上调,80.00美元,2019-11-04
10130,MaximGroup,百济神州,170.00美元,上调,210.00美元,2019-11-04
10131,德银,Gaming&LeisureProps,45.00美元,上调,46.00美元,2019-11-04
10132,SunTrustRobinsonHumphrey,泰浦陛迪国际公司,78.00美元,上调,90.00美元,2019-11-04
10133,Cowen&Co.,Colfax,36.00美元,上调,40.00美元,2019-11-04
10134,Oppenheimer,沃尔玛,108.00美元,上调,125.00美元,2019-11-04
10135,摩根士丹利,XPOLogistics,72.00美元,上调,78.00美元,2019-11-04
10136,SunTrustRobinsonHumphrey,西联汇款,21.00美元,上调,26.00美元,2019-11-04
10137,摩根士丹利,Hill-Rom,108.00美元,上调,113.00美元,2019-11-04
10138,摩根士丹利,赫世公司,71.00美元,上调,72.00美元,2019-11-04
10139,摩根士丹利,Gartner,155.00美元,上调,156.00美元,2019-11-04
10140,BarringtonResearch,iHeartMedia,18.00美元,定为,18.00美元,2019-11-04
10141,摩根士丹利,埃克森美孚,82.00美元,下调,81.00美元,2019-11-04
10142,DADavidson,FitbitInc.,5.75美元,上调,7.35美元,2019-11-04
10143,摩根士丹利,Cullen/FrostBankers,92.00美元,下调,89.00美元,2019-11-04
10144,摩根士丹利,高露洁棕榄,74.00美元,下调,71.00美元,2019-11-04
10145,摩根士丹利,Colfax,29.00美元,上调,34.00美元,2019-11-04
10146,摩根士丹利,雪佛龙公司,144.00美元,下调,142.00美元,2019-11-04
10147,摩根士丹利,CHRobinsonWorldwide,64.00美元,下调,59.00美元,2019-11-04
10148,摩根士丹利,AptarGroup,144.00美元,下调,136.00美元,2019-11-04
10149,Buckingham,SPXFLOW,45.00美元,上调,53.00美元,2019-11-04
10150,美国银行,Colfax,27.00美元,上调,37.00美元,2019-11-04
10151,美国银行,Gartner,150.00美元,上调,172.00美元,2019-11-04
10152,RaymondJames,USCellular,53.00美元,下调,49.00美元,2019-11-04
10153,美国银行,高露洁棕榄,82.00美元,下调,77.00美元,2019-11-04
10154,RaymondJames,Telephone&DataSys,35.00美元,下调,32.00美元,2019-11-04
10155,美国银行,阿里巴巴集团,233.00美元,上调,234.00美元,2019-11-04
10156,富国银行,派克汉尼汾公司,185.00美元,上调,205.00美元,2019-11-04
10157,富国银行,DominionEnergy,83.00美元,上调,88.00美元,2019-11-04
10158,MKMPartners,麦当劳,240.00美元,下调,225.00美元,2019-11-04
10159,JMPSecurities,ShotSpotter,40.00美元,下调,35.00美元,2019-11-04
10160,JMPSecurities,ArborRealtyTrust,14.50美元,上调,15.00美元,2019-11-04
10161,巴克莱,WEX,253.00美元,下调,245.00美元,2019-11-04
10162,巴克莱,Teleflex,356.00美元,上调,365.00美元,2019-11-04
10163,巴克莱,万事达卡,319.00美元,上调,320.00美元,2019-11-04
10164,巴克莱,MasTec,70.00美元,上调,75.00美元,2019-11-04
10165,巴克莱,GlobalPayments,195.00美元,上调,200.00美元,2019-11-04
10166,巴克莱,高知特,64.00美元,下调,60.00美元,2019-11-04
10167,巴克莱,波音公司,367.00美元,下调,353.00美元,2019-11-04
10168,瑞士信贷,Ingredion,80.00美元,下调,77.00美元,2019-11-04
10169,瑞士信贷,MasTec,68.00美元,上调,79.00美元,2019-11-04
10170,瑞士信贷,NorthWestern,71.00美元,上调,73.00美元,2019-11-04
10171,瑞士信贷,HMSHoldings,45.00美元,下调,34.00美元,2019-11-04
10172,瑞士信贷,TeladocHealth,67.00美元,上调,76.00美元,2019-11-04
10173,摩根大通,RepublicServices,92.00美元,下调,86.00美元,2019-11-04
10174,摩根大通,高露洁棕榄,76.00美元,下调,71.00美元,2019-11-04
10175,摩根大通,雪佛龙公司,142.00美元,下调,139.00美元,2019-11-04
10176,摩根大通,USBancorp,55.50美元,上调,58.00美元,2019-11-04
10177,摩根大通,浦瑞兴金融集团,147.50美元,上调,155.50美元,2019-11-04
10178,摩根大通,百济神州,162.00美元,上调,215.00美元,2019-11-04
10179,摩根大通,花旗集团,77.50美元,上调,84.50美元,2019-11-04
10180,BMOCapital,Funko,22.00美元,下调,18.00美元,2019-11-04
10181,CantorFitzgerald,ReataPharmaceuticals,180.00美元,上调,250.00美元,2019-11-04
10182,SunTrustRobinsonHumphrey,TopBuild,86.00美元,上调,100.00美元,2019-11-04
10183,巴克莱,AMAGPharmaceuticals,16.00美元,下调,14.00美元,2019-11-04
10184,花旗集团,FitbitInc.,2.00美元,上调,7.35美元,2019-11-04
10185,巴克莱,PTC,81.00美元,定为,81.00美元,2019-11-04
10186,Rosenblatt,Discovery,30.00美元,定为,30.00美元,2019-11-04
10187,摩根大通,美国银行,30.00美元,上调,33.50美元,2019-11-04
10188,摩根大通,阿里巴巴集团,230.00美元,上调,235.00美元,2019-11-04
10189,瑞银,SantanderConsumerUSA,32.00美元,下调,26.00美元,2019-11-04
