,content,date
5059,Loop Capital将American Woodmark初始评级定为持有,2020-01-24
5060,Charter Equity将思佳讯评级从与大盘一致上调至买进,2020-01-24
5061,Stephens&Co.将SVB Financial评级维持在增持,2020-01-24
5062,Needham将AtriCure评级维持在买进,2020-01-24
5063,KeyBanc将Harsco评级维持在增持,2020-01-24
5064,KeyBanc将Jernigan Capital评级维持在增持,2020-01-24
5065,KeyBanc将麦当劳评级维持在增持,2020-01-24
5066,KeyBanc将Alphabet评级维持在增持,2020-01-24
5067,KeyBanc将Facebook评级维持在增持,2020-01-24
5068,KeyBanc将Facebook评级维持在增持,2020-01-24
5069,* 大和将维达国际评级从强于大盘上调至买进>3331.HK,2020-01-24
5070,* 美国富瑞金融集团将东风汽车集团股份有限公司评级从买进下调至持有,2020-01-24
5071,* 标普对ViacomCBS评级展望为稳定，预计其将在2020年迅速将杠杆率降至3倍以下,2020-01-24
5072,美国富瑞金融集团将德州仪器公司评级维持在买进,2020-01-24
5073,加皇资本市场将Texas Capital Bancshares评级维持在与类股一致,2020-01-24
5074,B of A Securities将Clovis Oncology评级维持在中性,2020-01-24
5075,B of A Securities将Fulcrum Therapeutics评级维持在买进,2020-01-24
5076,B of A Securities将Principia Biopharma评级维持在买进,2020-01-24
5077,B of A Securities将Voya Financial评级维持在买进,2020-01-24
5078,B of A Securities将Unum Group评级维持在弱于大盘,2020-01-24
5079,B of A Securities将保德信金融集团评级维持在买进,2020-01-24
5080,B of A Securities将信安金融服务公司评级维持在中性,2020-01-24
5081,B of A Securities将大都会保险评级维持在买进,2020-01-24
5082,B of A Securities将林肯国民集团评级维持在买进,2020-01-24
5083,B of A Securities将Globe Life评级维持在买进,2020-01-24
5084,B of A Securities将AXA Equitable评级维持在买进,2020-01-24
5085,B of A Securities将Brighthouse Financial评级维持在中性,2020-01-24
5086,B of A Securities将Aflac评级维持在中性,2020-01-24
5087,瑞银将德州仪器公司评级维持在卖出,2020-01-24
5088,Cantor Fitzgerald将PTC Therapeutics评级维持在增持,2020-01-24
5089,加皇资本市场将Dynatrace评级维持在强于大盘,2020-01-24
5090,瑞银将默克公司评级维持在买进,2020-01-23
5091,瑞银将波音公司评级维持在中性,2020-01-23
5092,瑞银将雅培评级维持在买进,2020-01-23
5093,B. Riley将Rogers Corp评级维持在买进,2020-01-23
5094,Sidoti&Co.将Portland General Electric评级维持在中性,2020-01-23
5095,Sidoti&Co.将Barnes Group评级维持在买进,2020-01-23
5096,德银将北美信托银行评级维持在持有,2020-01-23
5097,Guggenheim将优步评级维持在买进,2020-01-23
5098,德银将永利渡假评级维持在买进,2020-01-23
5099,Guggenheim将Netflix评级维持在买进,2020-01-23
5100,野村证券将Ally Financial Inc评级维持在中性,2020-01-23
5101,野村证券将德州仪器公司评级维持在中性,2020-01-23
5102,Stifel Nicolaus将德州仪器公司评级维持在持有,2020-01-23
5103,Stifel Nicolaus将PTC评级维持在持有,2020-01-23
5104,Stifel Nicolaus将思杰系统公司评级维持在持有,2020-01-23
5105,Stifel Nicolaus将宾士域评级维持在买进,2020-01-23
5106,Stifel Nicolaus将雅培评级维持在买进,2020-01-23
5107,Piper Sandler将微软评级维持在增持,2020-01-23
5108,摩根士丹利将WEX评级维持在中性,2020-01-23
5109,摩根士丹利将Visa评级维持在增持,2020-01-23
5110,摩根士丹利将黑石集团评级维持在增持,2020-01-23
5111,摩根士丹利将德州仪器公司评级维持在中性,2020-01-23
5112,摩根士丹利将PayPal Holdings评级维持在增持,2020-01-23
5113,摩根士丹利将万事达卡评级维持在增持,2020-01-23
5114,摩根士丹利将Lowe's评级维持在增持,2020-01-23
5115,摩根士丹利将Kansas City Southern评级维持在中性,2020-01-23
5116,德银将思杰系统公司评级维持在买进,2020-01-23
5117,摩根士丹利将Global Payments评级维持在中性,2020-01-23
5118,摩根士丹利将Floor&Decor Holdings评级维持在中性,2020-01-23
5119,加皇资本市场将德州仪器公司评级维持在与类股一致,2020-01-23
5120,摩根士丹利将FleetCor评级维持在中性,2020-01-23
5121,摩根士丹利将思杰系统公司评级维持在减持,2020-01-23
5122,SunTrust Robinson Humphrey将TTM Technologies评级维持在买进,2020-01-23
5123,摩根士丹利将Automatic Data评级维持在中性,2020-01-23
5124,贝雅将德州仪器公司评级维持在中性,2020-01-23
5125,贝雅将PTC评级维持在强于大盘,2020-01-23
5126,贝雅将安博评级维持在中性,2020-01-23
5127,贝雅将思杰系统公司评级维持在中性,2020-01-23
5128,DA Davidson将BOK Financial评级从买进下调至中性,2020-01-23
5129,Berenberg将Proto Labs评级从买进下调至持有,2020-01-23
5130,富国银行将Wendy's评级维持在中性,2020-01-23
5131,富国银行将百胜餐饮集团评级维持在中性,2020-01-23
5132,富国银行将麦当劳评级维持在增持,2020-01-23
5133,富国银行将Dunkin Brands评级维持在中性,2020-01-23
5134,富国银行将达美乐披萨评级维持在中性,2020-01-23
5135,富国银行将Cracker Barrel评级维持在中性,2020-01-23
5136,富国银行将思杰系统公司评级维持在增持,2020-01-23
5137,富国银行将雅培评级维持在增持,2020-01-23
5138,富国银行将Chipotle Mexican评级维持在中性,2020-01-23
5139,Stephens&Co.将Wintrust评级维持在增持,2020-01-23
5140,Buckingham将北美信托银行评级维持在中性,2020-01-23
5141,Wedbush将Navient评级维持在中性,2020-01-23
5142,Buckingham将波音公司评级维持在中性,2020-01-23
5143,Wedbush将BOK Financial评级维持在中性,2020-01-23
5144,Wedbush将思杰系统公司评级维持在中性,2020-01-23
5145,Wedbush将PTC评级维持在中性,2020-01-23
5146,Needham将RingCentral评级维持在买进,2020-01-23
5147,Cantor Fitzgerald将Evolent Health评级维持在增持,2020-01-23
5148,Cantor Fitzgerald将Incyte评级维持在中性,2020-01-23
5149,瑞穗将Revance Therapeutics评级维持在买进,2020-01-23
5150,瑞穗将CenterPoint Energy评级维持在买进,2020-01-23
5151,Stifel将雅培评级维持在买进,2020-01-23
5152,Dougherty&Co.将Sono-Tek初始评级定为买进,2020-01-23
5153,Cross Research将Belden评级从持有下调至卖出,2020-01-23
5154,B of A Securities将JELD-WEN评级从弱于大盘上调至中性,2020-01-23
5155,瑞穗将PTC评级维持在买进,2020-01-23
5156,花旗集团将Epizyme评级维持在买进,2020-01-23
5157,瑞穗将德州仪器公司评级维持在中性,2020-01-23
5158,瑞银将Humana评级维持在中性,2020-01-23
5159,瑞银将Nvidia评级维持在买进,2020-01-23
5160,Raymond James将Wintrust评级维持在强于大盘,2020-01-23
5161,Raymond James将强生公司评级维持在强于大盘,2020-01-23
5162,Stephens&Co.将CF Industries评级从增持下调至中性,2020-01-23
5163,Raymond James将Haemonetics评级维持在强于大盘,2020-01-23
5164,Craig-Hallum将FuelCell评级从持有下调至卖出,2020-01-23
5165,H.C. Wainwright将Dermira评级从买进下调至中性,2020-01-23
5166,Raymond James将雅培评级维持在强于大盘,2020-01-23
5167,Evercore ISI Group将GasLog Partners评级从强于大盘下调至弱于大盘,2020-01-23
5168,Guggenheim将Altair Engineering评级从中性下调至卖出,2020-01-23
5169,Raymond James将Franklin Fincl Network评级从强于大盘下调至与大盘一致,2020-01-23
5170,B of A Securities将BJ's Wholesale Club评级从买进下调至中性,2020-01-23
5171,B of A Securities将Dollar Tree评级从买进下调至中性,2020-01-23
5172,Loop Capital将Wayfair评级从买进下调至持有,2020-01-23
5173,Loop Capital将Corteva评级从持有下调至卖出,2020-01-23
5174,Atlantic Equities将Advance Auto Parts评级从增持下调至中性,2020-01-23
5175,Bernstein将Corteva评级从与大盘一致上调至强于大盘,2020-01-23
5176,Atlantic Equities将O'Reilly Automotive评级从中性下调至减持,2020-01-23
5177,Scotiabank将康菲石油公司评级从强于类股下调至与类股一致,2020-01-23
5178,MarketWatch∶瑞银集团将特斯拉目标价从160美元上调至410美元，并维持卖出评级,2020-01-23
5179,Scotiabank将埃克森美孚评级从与类股一致下调至Sector弱于大盘,2020-01-23
5180,花旗集团将安进公司评级维持在买进,2020-01-23
5181,花旗集团将德州仪器公司评级维持在买进,2020-01-23
5182,SunTrust Robinson Humphrey将德州仪器公司评级维持在持有,2020-01-23
5183,B of A Securities将苹果公司评级维持在买进,2020-01-23
5184,瑞士信贷将Cimarex评级从弱于大盘上调至强于大盘,2020-01-23
5185,花旗集团将信诺保险评级维持在买进,2020-01-23
5186,Stifel Nicolaus将Seaspan评级从持有下调至卖出,2020-01-23
5187,野村证券德州仪器公司将Texas Instruments评级维持在中性,2020-01-23
5188,First Analysis将NeoGenomics评级从强烈建议买进下调至强于大盘,2020-01-23
5189,Keefe Bruyette&Woods将Wintrust评级从强于大盘下调至与大盘一致,2020-01-23
5190,瑞士信贷将Callon Petroleum评级从强于大盘下调至中性,2020-01-23
5191,B. Riley FBR将Aspen Aerogels初始评级定为买进,2020-01-23
5192,瑞士信贷将Extraction Oil&Gas评级从中性下调至弱于大盘,2020-01-23
5193,摩根士丹利将西部数据股份有限公司评级从中性上调至增持,2020-01-23
5194,瑞士信贷将Magnolia Oil&Gas评级从强于大盘下调至中性,2020-01-23
5195,美国富瑞金融集团将味好美初始评级定为弱于大盘,2020-01-23
5196,美国富瑞金融集团将斯味可公司初始评级定为持有,2020-01-23
5197,美国富瑞金融集团将Post Holdings初始评级定为买进,2020-01-23
5198,美国富瑞金融集团将好时食品初始评级定为持有,2020-01-23
5199,美国富瑞金融集团将Simply Good Foods初始评级定为买进,2020-01-23
5200,美国富瑞金融集团将家乐氏初始评级定为持有,2020-01-23
5201,CFRA将波音公司评级从持有下调至买进,2020-01-23
5202,美国富瑞金融集团将Flowers Foods初始评级定为持有,2020-01-23
5203,美国富瑞金融集团将卡夫亨氏公司初始评级定为持有,2020-01-23
5204,摩根士丹利将通用电气公司评级从中性上调至增持,2020-01-23
5205,摩根士丹利将美光科技公司评级从中性上调至增持,2020-01-23
5206,美国富瑞金融集团将Calavo Growers初始评级定为持有,2020-01-23
5207,美国富瑞金融集团将Hain Celestial初始评级定为持有,2020-01-23
5208,Scotiabank将雪佛龙公司评级从与类股一致上调至强于类股,2020-01-23
5209,美国富瑞金融集团将金宝汤初始评级定为持有,2020-01-23
5210,美国富瑞金融集团将Lamb Weston Holdings初始评级定为持有,2020-01-23
5211,美国富瑞金融集团将Conagra Brands初始评级定为持有,2020-01-23
5212,美国富瑞金融集团将Hostess Brands初始评级定为买进,2020-01-23
5213,巴克莱将L Brands评级从减持上调至增持,2020-01-23
5214,美国富瑞金融集团将BellRing Brands初始评级定为买进,2020-01-23
5215,美国富瑞金融集团将Treehouse Foods初始评级定为持有,2020-01-23
5216,美国富瑞金融集团将B&G Foods初始评级定为持有,2020-01-23
5217,B. Riley将Aspen Aerogels初始评级定为买进,2020-01-23
5218,KeyBanc将Cimarex评级维持在增持,2020-01-23
5219,KeyBanc将WPX Energy评级维持在增持,2020-01-23
5220,Stifel Nicolaus将Ardmore Shipping评级从持有上调至买进,2020-01-23
5221,KeyBanc将Parsley Energy评级维持在增持,2020-01-23
5222,KeyBanc将PDC Energy评级维持在增持,2020-01-23
5223,KeyBanc将Murphy Oil评级维持在增持,2020-01-23
5224,KeyBanc将LivePerson评级维持在增持,2020-01-23
5225,KeyBanc将Concho Resources评级维持在增持,2020-01-23
5226,KeyBanc将Centennial Resource Devt评级维持在增持,2020-01-23
5227,KeyBanc将Bill.com Holdings评级维持在增持,2020-01-23
5228,* 花旗集团将日产汽车评级从中性下调至卖出,2020-01-23
5229,* 花旗集团将阿斯顿·马丁初始评级定为买进,2020-01-23
5230,B of A Securities将Valaris评级维持在弱于大盘,2020-01-23
5231,B of A Securities将哈里伯顿公司评级维持在买进,2020-01-23
5232,B of A Securities将PPL Corp评级维持在中性,2020-01-23
5233,B of A Securities将Pinnacle West Capital评级维持在中性,2020-01-23
5234,B of A Securities将iRobot评级维持在中性,2020-01-23
5235,B of A Securities将FirstEnergy评级维持在中性,2020-01-23
5236,B of A Securities将Evergy评级维持在弱于大盘,2020-01-23
5237,B of A Securities将DTE Energy评级维持在中性,2020-01-23
5238,高盛将Sea评级维持在买进,2020-01-23
5239,Oppenheimer将Netflix评级维持在强于大盘,2020-01-23
5240,Pivotal Research将Twitter评级维持在买进,2020-01-23
5241,Pivotal Research将Facebook评级维持在买进,2020-01-22
5242,Pivotal Research将Trade Desk评级维持在买进,2020-01-22
5243,Pivotal Research将亚马逊公司评级维持在买进,2020-01-22
5244,Piper Sandler将Capital One评级维持在增持,2020-01-22
5245,Piper Sandler将Ellington Financial评级维持在增持,2020-01-22
5246,Piper Sandler将Heska评级维持在中性,2020-01-22
5247,Piper Sandler将Triumph Bancorp评级维持在增持,2020-01-22
5248,BMO Capital将PacWest Bancorp评级维持在与大盘一致,2020-01-22
5249,BMO Capital将Capital One评级维持在强于大盘,2020-01-22
5250,贝雅将Verisk Analytics评级维持在强于大盘,2020-01-22
5251,贝雅将Visa评级维持在强于大盘,2020-01-22
5252,BMO Capital将Comerica评级维持在与大盘一致,2020-01-22
5253,贝雅将Netflix评级维持在中性,2020-01-22
5254,贝雅将万事达卡评级维持在强于大盘,2020-01-22
5255,贝雅将伊顿公司评级维持在中性,2020-01-22
5256,贝雅将EOG Resources评级维持在强于大盘,2020-01-22
5257,野村证券将Deciphera Pharmaceuticals评级维持在买进,2020-01-22
5258,野村证券将Capital One评级维持在中性,2020-01-22
5259,野村证券将Charter Communications评级维持在中性,2020-01-22
5260,瑞士信贷将Verisk Analytics评级维持在中性,2020-01-22
5261,瑞士信贷将波音公司评级维持在中性,2020-01-22
5262,Rosenblatt将Netflix评级维持在中性,2020-01-22
5263,富国银行将Karuna Therapeutics评级维持在增持,2020-01-22
5264,摩根士丹利将永利渡假评级维持在中性,2020-01-22
5265,摩根士丹利将Williams-Sonoma评级维持在减持,2020-01-22
5266,摩根士丹利将Spire Inc评级维持在减持,2020-01-22
5267,摩根士丹利将Southern Co评级维持在减持,2020-01-22
5268,摩根士丹利将Sempra Energy评级维持在中性,2020-01-22
5269,摩根士丹利将Penske Auto评级维持在增持,2020-01-22
5270,摩根士丹利将O'Reilly Automotive评级维持在中性,2020-01-22
5271,摩根士丹利将Ollies Bargain Outlet评级维持在中性,2020-01-22
5272,摩根士丹利将NextEra Energy评级维持在增持,2020-01-22
5273,摩根士丹利将Kroger评级维持在中性,2020-01-22
5274,摩根士丹利将IBM评级维持在中性,2020-01-22
5275,摩根士丹利将家得宝评级维持在增持,2020-01-22
