,content,date
12151,摩根大通将都福集团目标价从82.00美元上调至93.00美元,2019-10-10
12152,摩根大通将Camden Property Trust目标价从110.00美元上调至111.00美元,2019-10-10
12153,摩根士丹利将ServiceMaster Global目标价从54.00美元上调至57.00美元,2019-10-10
12154,摩根士丹利将诺斯洛普格拉曼公司目标价从418.00美元上调至437.00美元,2019-10-10
12155,摩根士丹利将尼尔森目标价从29.00美元下调至27.00美元,2019-10-10
12156,摩根士丹利将洛克希德-马丁公司目标价从376.00美元上调至381.00美元,2019-10-10
12157,高盛将Netflix目标价从420.00美元下调至360.00美元,2019-10-10
12158,摩根士丹利将Leidos Holdings目标价从81.00美元上调至83.00美元,2019-10-10
12159,摩根士丹利将JetBlue目标价从20.00美元下调至19.00美元,2019-10-10
12160,摩根士丹利将Hawaiian Holdings目标价从21.00美元上调至23.00美元,2019-10-10
12161,摩根士丹利将General Dynamics目标价从173.00美元下调至172.00美元,2019-10-10
12162,摩根士丹利将FactSet Research目标价从217.00美元下调至215.00美元,2019-10-10
12163,摩根士丹利将Equifax目标价从129.00美元上调至131.00美元,2019-10-10
12164,摩根士丹利将PG&E目标价从23.00美元下调至16.00美元,2019-10-10
12165,摩根士丹利将达美航空公司目标价从63.00美元下调至59.00美元,2019-10-10
12166,摩根士丹利将信达思目标价从217.00美元上调至223.00美元,2019-10-10
12167,摩根士丹利将Charah Solutions目标价从4.00美元下调至3.00美元,2019-10-10
12168,摩根士丹利将CACI International目标价从224.00美元上调至235.00美元,2019-10-10
12169,摩根士丹利将Booz Allen Hamilton目标价从76.00美元上调至78.00美元,2019-10-10
12170,摩根士丹利将Arconic目标价从25.00美元上调至26.00美元,2019-10-10
12171,摩根士丹利将Aramark目标价从40.00美元上调至43.00美元,2019-10-10
12172,摩根士丹利将美国航空目标价从25.00美元下调至24.00美元,2019-10-10
12173,摩根士丹利将Allegiant Travel目标价从152.00美元上调至164.00美元,2019-10-10
12174,摩根士丹利将Alaska Air Group目标价从74.00美元上调至76.00美元,2019-10-10
12175,Berenberg将Smartsheet目标价定为48.00美元,2019-10-10
12176,Berenberg将LogMeIn目标价定为91.00美元,2019-10-10
12177,Berenberg将Box Inc.目标价定为18.00美元,2019-10-10
12178,瑞穗将Pioneer Natural目标价定为191.00美元,2019-10-10
12179,瑞银将Cabot Corp目标价定为45.00美元,2019-10-10
12180,瑞银将RPM International目标价定为85.00美元,2019-10-10
12181,HC Wainwright&Co.将Aravive目标价定为18.00美元,2019-10-10
12182,Raymond James将ProPetro Holding目标价从20.00美元下调至14.00美元,2019-10-10
12183,Wedbush将MFA Financial目标价定为8.25美元,2019-10-10
12184,瑞银将Gates Industrial目标价定为9.50美元,2019-10-10
12185,高盛将NetApp目标价从61.00美元下调至45.00美元,2019-10-10
12186,DA Davidson将First Bancshares目标价定为36.00美元,2019-10-10
12187,DA Davidson将ServisFirst Bancshares目标价定为35.00美元,2019-10-10
12188,DA Davidson将FB Financial目标价定为40.00美元,2019-10-10
12189,美国富瑞金融集团将Capital Southwest目标价定为24.00美元,2019-10-10
12190,美国富瑞金融集团将Realty Income目标价定为99.00美元,2019-10-10
12191,高盛将惠普目标价从18.00美元下调至14.00美元,2019-10-10
12192,美国富瑞金融集团将Oaktree Specialty Lending目标价定为6.50美元,2019-10-10
12193,美国富瑞金融集团将FS KKR Capital目标价定为8.00美元,2019-10-10
12194,瑞士信贷将NMI Holdings目标价定为30.00美元,2019-10-10
12195,瑞银将Freeport-McMoRan目标价从13.00美元下调至12.00美元,2019-10-10
12196,Cowen&Co.将Twin River Worldwide目标价定为24.00美元,2019-10-10
12197,美国富瑞金融集团将Medicines Co目标价从44.00美元上调至50.00美元,2019-10-10
12198,美国富瑞金融集团将Kroger目标价从29.00美元下调至26.00美元,2019-10-10
12199,Telsey Advisory Group将Bed Bath&Beyond目标价从14.00美元上调至16.00美元,2019-10-10
12200,美国富瑞金融集团将UnitedHealth目标价从300.00美元下调至235.00美元,2019-10-10
12201,Piper Jaffray将ProPetro Holding目标价从17.00美元下调至12.00美元,2019-10-10
12202,DA Davidson将CenterState Bank目标价定为25.00美元,2019-10-10
12203,高盛将思科目标价从56.00美元下调至48.00美元,2019-10-10
12204,高盛将Allegheny Technologies目标价定为25.00美元,2019-10-10
12205,Piper Jaffray将Apergy目标价从36.00美元下调至27.00美元,2019-10-10
12206,Longbow Research将苹果公司目标价定为260.00美元,2019-10-10
12207,* 野村将德昌电机控股目标价从34.50港元下调至15.80港元,2019-10-10
12208,* 野村证券将美团点评目标价定在107港元,2019-10-10
12209,* 大华继显将李宁目标价从22港元上调至28港元,2019-10-10
12210,* 花旗投资研究将龙源电力目标价从5.40港元下调至5.00港元,2019-10-10
12211,"* 大和资本将大立光电目标价从新台币5,200元上调至新台币5,520元",2019-10-10
12212,美国银行将GSX Techedu目标价定为22.00美元,2019-10-09
12213,Rosenblatt将Netflix目标价从330.00美元下调至265.00美元,2019-10-09
12214,美国银行将波音公司目标价从420.00美元下调至415.00美元,2019-10-09
12215,Monness Crespi Hardt将Netflix目标价从440.00美元下调至340.00美元,2019-10-09
12216,美国银行将列维公司目标价从20.00美元上调至22.00美元,2019-10-09
12217,DA Davidson将Sterling Construction目标价从18.00美元上调至25.00美元,2019-10-09
12218,Guggenheim将NextEra Energy目标价从230.00美元上调至250.00美元,2019-10-09
12219,Sidoti&Co.将铱星通信公司目标价定为26.00美元,2019-10-09
12220,瑞银将好事达公司目标价从110.00美元上调至112.00美元,2019-10-09
12221,富国银行将Nevro目标价从70.00美元上调至86.00美元,2019-10-09
12222,BWS Financial将Ubiquiti目标价定为150.00美元,2019-10-09
12223,富国银行将达美乐披萨目标价从261.00美元上调至271.00美元,2019-10-09
12224,花旗集团将US Bancorp目标价从54.00美元下调至49.00美元,2019-10-09
12225,SunTrust Robinson Humphrey将Verizon目标价从61.00美元上调至68.00美元,2019-10-09
12226,花旗集团将美国宣伟涂料目标价从525.00美元上调至631.00美元,2019-10-09
12227,花旗集团将RPC Inc目标价从5.00美元下调至4.80美元,2019-10-09
12228,花旗集团将Portola Pharmaceuticals目标价从51.00美元下调至44.00美元,2019-10-09
12229,SunTrust Robinson Humphrey将Brown&Brown目标价从40.00美元上调至42.00美元,2019-10-09
12230,富国银行将Global Blood Therapeutics目标价从96.00美元上调至104.00美元,2019-10-09
12231,H.C. Wainwright将Loop Industries目标价从12.00美元上调至15.00美元,2019-10-09
12232,花旗集团将Livent目标价从8.25美元下调至7.50美元,2019-10-09
12233,花旗集团将Intl Flavors&Fragrances目标价从129.00美元下调至126.00美元,2019-10-09
12234,花旗集团将亨斯迈目标价从21.00美元上调至23.00美元,2019-10-09
12235,花旗集团将Fifth Third Bancorp目标价从30.00美元下调至27.00美元,2019-10-09
12236,H.C. Wainwright将Vericel目标价定为19.00美元,2019-10-09
12237,花旗集团将陶氏化学公司目标价从50.00美元下调至48.00美元,2019-10-09
12238,花旗集团将杜邦公司目标价从82.00美元上调至85.00美元,2019-10-09
12239,花旗集团将Corteva目标价从34.50美元下调至31.00美元,2019-10-09
12240,花旗集团将TE Connectivity目标价从105.00美元下调至95.00美元,2019-10-09
12241,花旗集团将Capital One目标价从105.00美元下调至100.00美元,2019-10-09
12242,花旗集团将Comerica目标价从66.00美元下调至54.00美元,2019-10-09
12243,花旗集团将嘉年华目标价从55.00美元下调至50.00美元,2019-10-09
12244,Craig-Hallum将American Outdoor Brands目标价定为10.00美元,2019-10-09
12245,花旗集团将Avaya Holdings目标价从12.00美元上调至15.00美元,2019-10-09
12246,花旗集团将Albemarle目标价从80.00美元下调至73.00美元,2019-10-09
12247,摩根大通将WPX Energy目标价从16.00美元下调至15.00美元,2019-10-09
12248,摩根大通将Viper Energy Partners目标价从34.00美元下调至32.00美元,2019-10-09
12249,摩根大通将达美乐披萨目标价从265.00美元上调至275.00美元,2019-10-09
12250,Canaccord Genuity将Regeneron Pharma目标价从353.00美元下调至320.00美元,2019-10-09
12251,Canaccord Genuity将苹果公司目标价从240.00美元上调至260.00美元,2019-10-09
12252,巴克莱将安捷伦科技公司目标价从78.00美元下调至76.00美元,2019-10-09
12253,摩根大通将Diamondback Energy目标价从152.00美元下调至139.00美元,2019-10-09
12254,Wedbush将哈雷戴维森公司目标价从35.00美元下调至33.00美元,2019-10-09
12255,摩根士丹利将United Rentals目标价从168.00美元下调至155.00美元,2019-10-09
12256,摩根士丹利将特雷克斯公司目标价从34.00美元下调至31.00美元,2019-10-09
12257,Guggenheim将纽约时报公司目标价定为27.50美元,2019-10-09
12258,摩根士丹利将PG&E目标价从23.00美元下调至16.00美元,2019-10-09
12259,JMP Securities将Rezolute目标价定为0.55美元,2019-10-09
12260,摩根士丹利将Invitation Homes目标价从31.00美元上调至35.00美元,2019-10-09
12261,摩根士丹利将艾默生电气公司目标价从76.00美元下调至75.00美元,2019-10-09
12262,摩根士丹利将迪尔公司目标价从177.00美元上调至180.00美元,2019-10-09
12263,摩根士丹利将卡特彼勒公司目标价从155.00美元下调至150.00美元,2019-10-09
12264,摩根士丹利将American Homes 4 Rent目标价从27.50美元上调至29.00美元,2019-10-09
12265,Buckingham将Greenhill目标价从18.00美元下调至15.00美元,2019-10-09
12266,Buckingham将Moelis&Co.目标价从44.00美元下调至39.00美元,2019-10-09
12267,瑞士信贷将拍拍贷目标价定为5.80美元,2019-10-09
12268,花旗集团将Westlake Chemical Ptrs目标价从26.00美元下调至23.00美元,2019-10-09
12269,花旗集团将Trinseo目标价从35.00美元下调至32.00美元,2019-10-09
12270,花旗集团将Olin Corp目标价从24.00美元下调至19.00美元,2019-10-09
12271,瑞士信贷将9F目标价定为11.62美元,2019-10-09
12272,瑞士信贷将乐信集团目标价定为17.00美元,2019-10-09
12273,Loop Capital将Wingstop目标价定为100.00美元,2019-10-09
12274,贝雅将Peloton Interactive目标价定为28.00美元,2019-10-09
12275,Stephens&Co.将Boot Barn Holdings目标价定为46.00美元,2019-10-09
12276,SunTrust Robinson Humphrey将James River Group目标价从55.00美元下调至40.00美元,2019-10-09
12277,加皇资本市场将Gates Industrial目标价定为10.00美元,2019-10-09
12278,Bernstein将联邦快递集团目标价定为153.00美元,2019-10-09
12279,瑞士信贷将宜人贷目标价定为6.92美元,2019-10-09
12280,野村证券将拼多多目标价定为34.00美元,2019-10-09
12281,B. Riley将James River Group目标价从45.00美元下调至40.00美元,2019-10-09
12282,Stifel Nicolaus将Lincoln Electric目标价从97.00美元下调至84.00美元,2019-10-09
12283,Gordon Haskett将Chipotle Mexican目标价从620.00美元上调至740.00美元,2019-10-09
12284,Raymond James将Sleep Number目标价定为48.00美元,2019-10-09
12285,Imperial Capital将Identiv目标价从9.50美元下调至9.00美元,2019-10-09
12286,KeyBanc将CNX Resources目标价定为7.11美元,2019-10-09
12287,KeyBanc将Eversource Energy目标价从85.00美元上调至88.00美元,2019-10-09
12288,* 野村证券将拼多多目标价首次评级定为34.00美元>PDD,2019-10-09
12289,* 交银国际将华能新能源目标价从2.69港元上调至3.01港元,2019-10-09
12290,* 大和将台达电子目标价从187新台币下调至151新台币>2308.TW,2019-10-09
12291,BMO Capital将黑石集团目标价定为44.00美元,2019-10-09
12292,加皇资本市场将Cloudflare目标价定为20.00美元,2019-10-09
12293,Evercore ISI Group将Cloudflare目标价定为22.00美元,2019-10-09
12294,摩根士丹利将Cloudflare目标价定为18.00美元,2019-10-09
12295,富国银行将Cloudflare目标价定为22.50美元,2019-10-09
12296,JMP Securities将Cloudflare目标价定为22.00美元,2019-10-09
12297,Oppenheimer将Cloudflare目标价定为23.00美元,2019-10-09
12298,美国银行将Hawaiian Holdings目标价从23.00美元上调至25.00美元,2019-10-08
12299,摩根大通将WEC Energy Group目标价定为99.00美元,2019-10-08
12300,Needham将Vicor目标价定为42.00美元,2019-10-08
12301,摩根大通将SpringWorks Therapeutics目标价定为32.00美元,2019-10-08
12302,加皇资本市场将Rollins Inc目标价定为34.00美元,2019-10-08
12303,摩根大通将DTE Energy目标价定为144.00美元,2019-10-08
12304,美国富瑞金融集团将M&T Bank目标价从185.00美元下调至167.00美元,2019-10-08
12305,Canaccord Genuity将Cree目标价从64.00美元上调至72.00美元,2019-10-08
12306,Piper Jaffray将卡骆驰目标价从32.00美元上调至34.00美元,2019-10-08
12307,高盛将Clovis Oncology目标价从13.00美元下调至3.00美元,2019-10-08
12308,美国富瑞金融集团将SunTrust目标价从67.00美元上调至75.00美元,2019-10-08
12309,美国富瑞金融集团将Regions Financial目标价从16.00美元上调至18.00美元,2019-10-08
12310,Stephens&Co.将邦吉公司目标价定为74.00美元,2019-10-08
12311,瑞士信贷将Satsuma Pharmaceuticals目标价定为16.00美元,2019-10-08
12312,美国富瑞金融集团将Zions Bancorp目标价从51.00美元下调至46.00美元,2019-10-08
12313,BMO Capital将Exelixis目标价从23.00美元下调至19.00美元,2019-10-08
12314,BMO Capital将Akcea Therapeutics目标价从43.00美元下调至39.00美元,2019-10-08
12315,Mitsubishi UFJ将Apache Corp目标价从39.00美元下调至28.00美元,2019-10-08
12316,Mitsubishi UFJ将Antero Resources目标价从6.00美元下调至3.00美元,2019-10-08
12317,野村证券将永利渡假目标价从126.00美元下调至117.00美元,2019-10-08
12318,美国富瑞金融集团将BB&T目标价从52.00美元上调至58.00美元,2019-10-08
12319,贝雅将Targa Resources目标价从67.00美元下调至49.00美元,2019-10-08
12320,贝雅将Parsley Energy目标价从22.00美元下调至19.00美元,2019-10-08
12321,贝雅将Energy Transfer目标价从21.00美元下调至18.00美元,2019-10-08
12322,贝雅将Enlink Midstream目标价从13.00美元下调至9.00美元,2019-10-08
12323,瑞银将卡特彼勒公司目标价从122.00美元下调至117.00美元,2019-10-08
12324,瑞银将爱科目标价从81.00美元下调至79.00美元,2019-10-08
12325,瑞银将孩之宝目标价从96.00美元上调至117.00美元,2019-10-08
12326,瑞银将United Rentals目标价从166.00美元下调至118.00美元,2019-10-08
